"USGS_Station_Number","P_start","P_end","rain","duration","Ievent","I5","I10","I15","I30","I60","energy_m1","erosivity_m1","energy_m2","erosivity_m2","ARFdays1","ARFdays2","ARFdays7","ARFdays14","Field_Name","BasinArea_ac","Date","Tmp","P_frozen","area_ft2","P_event_id","Associated_Q","Q_event_count","Q_total_volume_raw","Q_total_volume","Q_event_ids","Shared_Q","Q_total_in_raw","Q_total_in","Monitoring","FarmEnterprise","CropRotation","LandCover","LandCover_Updated","Tile","Tile_Notes","SoilType","HydrologicGroup","DrainageClass","MeanSlope_per","Clay_Fraction","Water_Year","Season","Tillage_Basin_Coverage","Tillage_Total","Tillage_Fall","Tillage_Spring","Tillage_Summer","Tillage_Summer_Previous","Crop_Basin_Coverage","Previous_PerennialFrac","Current_PerennialFrac","Residue_Fall_Frac","Residue_Spring_Frac","PerennialFrac","Crop_Source","Tillage_Passes","Tillage_Window","Residue_Frac","Residue"
"USGS-435449087463600",2007-08-20 02:32:00,2007-08-20 13:42:00,1.144,11.17,0.1024,1.2,1.032,0.904,0.596,0.397,718.7,4.283,779.7,4.647,0.621,0.954,1.08,2.153,"K5",15.2,2007-08-20,16.5300006866455,FALSE,662112,4568,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-08-21 02:58:00,2007-08-21 06:36:00,0.162,3.633,0.04459,0.216,0.162,0.18,0.126,0.099,74.69,0.09411,89.19,0.1124,1.126,1.765,2.233,3.306,"K5",15.2,2007-08-21,17.3299999237061,FALSE,662112,4569,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-08-21 09:39:00,2007-08-21 10:51:00,0.036,1.2,0.03,0.216,0.108,0.072,0.054,0.027,18.17,0.009811,19.1,0.01031,0.513,1.513,2.386,2.539,"K5",15.2,2007-08-21,17.3299999237061,FALSE,662112,4570,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-08-22 08:23:00,2007-08-22 11:19:00,0.108,2.933,0.03682,0.216,0.162,0.18,0.126,0.09,52.26,0.06584,60.85,0.07668,0.036,0.693,2.305,2.575,"K5",15.2,2007-08-22,19.4500007629395,FALSE,662112,4571,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-08-22 23:34:00,2007-08-22 23:55:00,0.036,0.35,0.1029,0.108,0.108,0.108,0.072,0.036,19.21,0.01383,22.43,0.01615,0.108,0.306,2.413,2.683,"K5",15.2,2007-08-22,19.4500007629395,FALSE,662112,4572,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-08-23 02:08:00,2007-08-23 02:32:00,0.018,0.4,0.045,0.108,0.054,0.036,0.036,0.018,10.68,0.003846,10.84,0.003901,0.144,0.342,2.449,2.719,"K5",15.2,2007-08-23,23.1000003814697,FALSE,662112,4573,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-08-24 10:24:00,2007-08-24 11:44:00,0.072,1.333,0.054,0.54,0.27,0.216,0.108,0.063,46,0.04968,47.58,0.05139,0.009,0.072,2.476,2.746,"K5",15.2,2007-08-24,23.0100002288818,FALSE,662112,4574,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-08-24 16:18:00,2007-08-24 17:18:00,0.018,1,0.018,0.108,0.054,0.036,0.018,0.018,10.48,0.001886,9.618,0.001731,0.072,0.135,2.548,2.818,"K5",15.2,2007-08-24,23.0100002288818,FALSE,662112,4575,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-08-24 20:31:00,2007-08-24 21:08:00,0.202,0.6167,0.3276,1.56,1.05,0.7,0.386,0.202,187.5,0.7238,179.6,0.6934,0.09,0.153,2.566,2.836,"K5",15.2,2007-08-24,23.0100002288818,FALSE,662112,4576,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-08-27 16:18:00,2007-08-27 16:43:00,0.018,0.4167,0.0432,0.108,0.054,0.036,0.036,0.018,10.67,0.003841,10.78,0.003882,0,0,0.679,2.903,"K5",15.2,2007-08-27,18.9600009918213,FALSE,662112,4577,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-09-07 09:41:00,2007-09-07 11:39:00,0.192,1.967,0.09763,0.888,0.828,0.588,0.312,0.174,151.6,0.4729,149.6,0.4667,0,0,0,0.337,"K5",15.2,2007-09-07,23.3900012969971,FALSE,662112,4578,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-09-10 15:05:00,2007-09-10 23:52:00,0.252,8.783,0.02869,0.108,0.108,0.072,0.072,0.054,96.96,0.06981,111.9,0.08056,0.009,0.009,0.21,0.246,"K5",15.2,2007-09-10,15.9900007247925,FALSE,662112,4579,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-09-17 20:22:00,2007-09-17 22:09:00,0.165,1.783,0.09252,1.224,0.774,0.516,0.276,0.138,137.7,0.3801,132.7,0.3663,0,0,0.126,0.462,"K5",15.2,2007-09-17,13.3900003433228,FALSE,662112,4580,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-09-22 01:13:00,2007-09-22 04:02:00,0.294,2.817,0.1044,1.692,0.954,0.708,0.354,0.195,227.9,0.8069,231.4,0.819,0,0,0.165,0.426,"K5",15.2,2007-09-22,19.3500003814697,FALSE,662112,4581,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-09-25 10:05:00,2007-09-25 11:14:00,0.165,1.15,0.1435,1.224,0.72,0.516,0.294,0.156,127.1,0.3737,128.2,0.3769,0,0,0.294,0.459,"K5",15.2,2007-09-25,22.480001449585,FALSE,662112,4582,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-09-25 21:07:00,2007-09-25 21:22:00,0.018,0.25,0.072,0.108,0.054,0.072,0.036,0.018,10.89,0.003922,11.48,0.004133,0.165,0.165,0.459,0.624,"K5",15.2,2007-09-25,22.480001449585,FALSE,662112,4583,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-09-27 20:10:00,2007-09-27 20:13:00,0.018,0.05,0.36,0.216,0.108,0.072,0.036,0.018,13.4,0.004826,14,0.005039,0,0.018,0.477,0.642,"K5",15.2,2007-09-27,12.3600006103516,FALSE,662112,4584,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2007,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"USGS-435449087463600",2007-10-01 04:57:00,2007-10-01 11:32:00,0.85,6.583,0.1291,1.332,1.104,0.88,0.53,0.283,589,3.122,621.8,3.296,0,0,0.21,0.669,"K5",15.2,2007-10-01,17.5500011444092,FALSE,662112,4585,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-435449087463600",2007-10-01 15:37:00,2007-10-01 16:38:00,0.018,1.017,0.0177,0.108,0.054,0.036,0.018,0.009,10.48,0.001886,9.596,0.001727,0.85,0.85,1.06,1.519,"K5",15.2,2007-10-01,17.5500011444092,FALSE,662112,4586,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-435449087463600",2007-10-03 03:44:00,2007-10-03 04:31:00,0.099,0.7833,0.1264,0.432,0.27,0.252,0.18,0.099,62.38,0.1123,68.6,0.1235,0,0.868,0.895,1.372,"K5",15.2,2007-10-03,15.8800010681152,FALSE,662112,4587,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-435449087463600",2007-10-10 17:36:00,2007-10-10 22:41:00,0.135,5.083,0.02656,0.216,0.108,0.108,0.072,0.045,53.67,0.03864,59.16,0.0426,0,0,0,0.994,"K5",15.2,2007-10-10,13.2400007247925,FALSE,662112,4588,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-435449087463600",2007-10-14 18:58:00,2007-10-14 22:14:00,0.063,3.267,0.01929,0.108,0.054,0.072,0.036,0.027,25.91,0.009328,25.75,0.009269,0.009,0.009,0.153,1.12,"K5",15.2,2007-10-14,8.5600004196167,FALSE,662112,4589,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-435449087463600",2007-10-15 01:49:00,2007-10-15 03:59:00,0.036,2.167,0.01662,0.108,0.054,0.036,0.018,0.018,16.47,0.002965,15.33,0.002759,0.072,0.072,0.216,1.183,"K5",15.2,2007-10-15,10.0200004577637,FALSE,662112,4590,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-435449087463600",2007-10-16 04:41:00,2007-10-16 13:11:00,0.775,8.5,0.09118,0.768,0.492,0.436,0.308,0.235,460.2,1.417,518,1.595,0.009,0.117,0.261,0.36,"K5",15.2,2007-10-16,12.6500005722046,FALSE,662112,4591,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-435449087463600",2007-10-18 03:51:00,2007-10-18 13:38:00,0.649,9.783,0.06634,0.876,0.81,0.612,0.56,0.37,455.7,2.552,462,2.587,0,0.784,0.91,1.045,"K5",15.2,2007-10-18,13.9100008010864,FALSE,662112,4592,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-435449087463600",2007-11-04 12:46:00,2007-11-04 13:06:00,0.018,0.3333,0.054,0.108,0.054,0.036,0.036,0.018,10.75,0.003871,11.08,0.00399,0,0,0,0.009,"K5",15.2,2007-11-04,5.52000045776367,FALSE,662112,4593,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-435449087463600",2007-11-17 12:59:00,2007-11-17 17:43:00,0.072,4.733,0.01521,0.108,0.108,0.072,0.054,0.036,29.4,0.01588,28.73,0.01551,0,0,0,0.036,"K5",15.2,2007-11-17,0.100000001490116,FALSE,662112,4594,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-435449087463600",2007-11-21 01:53:00,2007-11-21 03:48:00,0.081,1.917,0.04226,0.108,0.108,0.108,0.09,0.054,36.03,0.03243,41.83,0.03765,0.009,0.018,0.09,0.09,"K5",15.2,2007-11-21,4.22000026702881,FALSE,662112,4595,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-435449087463600",2007-12-23 00:38:00,2007-12-23 02:03:00,0.027,1.417,0.01906,0.108,0.054,0.036,0.018,0.018,13.49,0.002428,12.68,0.002282,0.009,0.009,0.009,0.009,"K5",15.2,2007-12-23,2.13000011444092,FALSE,662112,4599,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-435449087463600",2007-12-23 04:24:00,2007-12-23 10:26:00,0.369,6.033,0.06116,0.324,0.27,0.216,0.162,0.153,186.2,0.3017,219.2,0.3551,0.036,0.036,0.036,0.036,"K5",15.2,2007-12-23,2.13000011444092,FALSE,662112,4600,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Fall",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Previous summer + current fall",1,"Yes"
"USGS-435449087463600",2008-01-07 14:25:00,2008-01-07 23:37:00,0.708,9.2,0.07696,1.692,0.954,0.672,0.354,0.24,483,1.71,508.9,1.801,0,0,0,0.036,"K5",15.2,2008-01-07,4.63000011444092,FALSE,662112,4602,TRUE,1,1197,1197,"592",FALSE,0.0216942148760331,0.0216942148760331,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-01-08 13:22:00,2008-01-08 23:36:00,0.675,10.23,0.06596,0.432,0.324,0.288,0.252,0.189,329.3,0.8298,393.4,0.9915,0.708,0.708,0.708,0.744,"K5",15.2,2008-01-08,4.57000017166138,FALSE,662112,4603,TRUE,1,39.5,39.5,"593",FALSE,0.000715890967087139,0.000715890967087139,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-01-09 01:43:00,2008-01-09 04:05:00,0.027,2.367,0.01141,0.108,0.054,0.036,0.018,0.018,13.37,0.002406,11.5,0.002069,0.675,1.383,1.383,1.419,"K5",15.2,2008-01-09,1.22000002861023,FALSE,662112,4604,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-03-03 09:38:00,2008-03-03 12:02:00,0.243,2.4,0.1013,0.324,0.216,0.216,0.162,0.135,123.2,0.1996,149.6,0.2424,0,0,0,0,"K5",15.2,2008-03-03,4.10000038146973,FALSE,662112,4607,TRUE,1,11590,11590,"596",FALSE,0.210055096418733,0.210055096418733,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-03-18 10:00:00,2008-03-18 15:33:00,0.099,5.55,0.01784,0.108,0.108,0.072,0.072,0.054,40.25,0.02898,42.55,0.03063,0,0,0,0,"K5",15.2,2008-03-18,0.140000000596046,FALSE,662112,4608,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-03-31 09:29:00,2008-03-31 10:45:00,0.027,1.267,0.02132,0.108,0.054,0.036,0.018,0.018,13.55,0.002439,13.02,0.002343,0,0,0.009,0.108,"K5",15.2,2008-03-31,3.12000012397766,FALSE,662112,4609,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-03-31 16:23:00,2008-04-01 04:53:00,0.424,12.5,0.03392,0.552,0.324,0.288,0.27,0.18,222.4,0.6006,241,0.6507,0.027,0.027,0.036,0.135,"K5",15.2,2008-03-31,3.12000012397766,FALSE,662112,4610,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-04-01 06:55:00,2008-04-01 09:44:00,0.027,2.817,0.009586,0.108,0.054,0.036,0.018,0.018,13.34,0.002402,11.12,0.002002,0.451,0.451,0.46,0.559,"K5",15.2,2008-04-01,2.02900004386902,FALSE,662112,4611,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-04-08 19:25:00,2008-04-09 03:40:00,0.837,8.25,0.1015,0.216,0.216,0.216,0.18,0.162,405.3,0.7295,504.4,0.908,0,0,0,0.478,"K5",15.2,2008-04-08,5.51000022888184,FALSE,662112,4612,TRUE,1,1128,1128,"607",TRUE,0.0204436711613745,0.0204436711613745,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-04-09 06:25:00,2008-04-09 07:48:00,0.036,1.383,0.02602,0.108,0.108,0.072,0.054,0.027,17.67,0.00954,18.48,0.009977,0.837,0.837,0.837,1.315,"K5",15.2,2008-04-09,2.90000009536743,FALSE,662112,4613,TRUE,1,1128,0,"607",TRUE,0.0204436711613745,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-04-10 16:43:00,2008-04-11 08:04:00,0.972,15.35,0.06332,0.432,0.27,0.252,0.216,0.162,481.8,1.041,575.5,1.243,0,0.873,0.873,1.351,"K5",15.2,2008-04-10,3.23000025749207,FALSE,662112,4614,TRUE,1,19620,19620,"608",TRUE,0.355589386689865,0.355589386689865,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-04-11 10:47:00,2008-04-11 11:21:00,0.063,0.5667,0.1112,0.216,0.162,0.144,0.108,0.063,35.3,0.03812,40.5,0.04374,0.972,0.972,1.845,2.323,"K5",15.2,2008-04-11,3.26000022888184,FALSE,662112,4615,TRUE,1,19620,0,"608",TRUE,0.355589386689865,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-04-11 14:35:00,2008-04-11 15:13:00,0.018,0.6333,0.02842,0.108,0.054,0.036,0.018,0.018,10.56,0.0019,10.22,0.00184,1.035,1.035,1.908,2.386,"K5",15.2,2008-04-11,3.26000022888184,FALSE,662112,4616,TRUE,1,19620,0,"608",TRUE,0.355589386689865,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-04-12 08:07:00,2008-04-12 15:45:00,0.072,7.633,0.009432,0.108,0.054,0.036,0.018,0.018,27.85,0.005013,21.93,0.003948,0.108,1.08,1.953,2.431,"K5",15.2,2008-04-12,4.68000030517578,FALSE,662112,4617,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-04-22 17:56:00,2008-04-22 19:46:00,0.171,1.833,0.09327,0.324,0.216,0.216,0.144,0.108,88.07,0.1268,105.2,0.1514,0,0,0.009,2.052,"K5",15.2,2008-04-22,10.8400001525879,FALSE,662112,4618,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"USGS-435449087463600",2008-04-24 23:33:00,2008-04-25 06:01:00,0.144,6.467,0.02227,0.216,0.162,0.108,0.054,0.036,57.58,0.03109,61.9,0.03342,0,0,0.18,0.918,"K5",15.2,2008-04-24,12.5300006866455,FALSE,662112,4619,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","Yes","Radom tile, WY2009 tile blow out","Kewaunee loam","D","Well drained",3,47.5,2008,"Spring",1,0,0,0,0,0,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
